name,cat,hold_days,signals,wins,losses,wr,avg,avg_w,avg_l,pl
S2_d20_p5_v1.3,S2-底部放量反转,4,475,231,244,48.63157894736842,1.109955217546746,6.28729448187054,-3.791542200727015,1.65824198941132
S2_d20_p5_v1.5,S2-底部放量反转,4,427,211,216,49.414519906323186,0.9676758947048738,5.891173674879342,-3.8418520294470424,1.5334202436024738
S2_d20_p5_v1.8,S2-底部放量反转,4,372,183,189,49.193548387096776,0.8094081541494764,5.63059035793486,-3.858720646341132,1.4591857960160521
S2_d20_p5_v2.0,S2-底部放量反转,4,330,160,170,48.484848484848484,0.8018832523569127,5.644675407970885,-3.756038776456231,1.5028267129064508
S2_d20_p5_v2.5,S2-底部放量反转,4,248,119,129,47.983870967741936,0.8031125923877096,5.721867186070067,-3.734343195582837,1.5322285302642165
S2_d25_p2_v1.3,S2-底部放量反转,4,1383,603,780,43.600867678958785,0.5776986114390932,5.9805841584909185,-3.599147523012505,1.6616668586802295
S2_d25_p2_v1.5,S2-底部放量反转,4,1176,521,655,44.302721088435376,0.5281774160824714,5.818792453661546,-3.6800827893811845,1.5811580300452945
S2_d25_p2_v1.8,S2-底部放量反转,4,959,423,536,44.10844629822732,0.48371231417266236,5.805813632369522,-3.7163788380610496,1.5622233053610313
S2_d25_p2_v2.0,S2-底部放量反转,4,832,363,469,43.62980769230769,0.4526398900635552,5.782513003962261,-3.672613714084058,1.5744952924907345
S2_d25_p2_v2.5,S2-底部放量反转,4,599,258,341,43.07178631051753,0.4477289576516415,5.925465866687613,-3.696717149478214,1.6028994448558187
S2_d25_p3_v1.3,S2-底部放量反转,4,1137,497,640,43.71152154793316,0.618953574387568,6.1482171007415225,-3.674865132796672,1.6730456434635366
S2_d25_p3_v1.5,S2-底部放量反转,4,988,439,549,44.4331983805668,0.5613849959825539,5.945013670223812,-3.7435566943487957,1.5880656166362581
S2_d25_p3_v1.8,S2-底部放量反转,4,827,369,458,44.619105199516326,0.5395146617316696,5.878973333557379,-3.762363613167208,1.5625744712665826
S2_d25_p3_v2.0,S2-底部放量反转,4,723,317,406,43.84508990318119,0.4878713620961021,5.858310717460936,-3.70530419369368,1.5810606663365483
S2_d25_p3_v2.5,S2-底部放量反转,4,529,229,300,43.28922495274102,0.4396927318194335,5.896974722920915,-3.72603252138803,1.5826417748828883
S2_d25_p4_v1.3,S2-底部放量反转,4,961,436,525,45.369406867845996,0.7772968021315071,6.298898481616268,-3.808261925973928,1.6540087326071677
S2_d25_p4_v1.5,S2-底部放量反转,4,850,390,460,45.88235294117647,0.6887495780325263,6.066469629727065,-3.8706217701432735,1.5673114011092102
S2_d25_p4_v1.8,S2-底部放量反转,4,725,330,395,45.51724137931035,0.6131676755270318,5.978992015727403,-3.8696729124884692,1.5450897662258734
S2_d25_p4_v2.0,S2-底部放量反转,4,644,286,358,44.409937888198755,0.5007890408399643,5.893631524856176,-3.8074594240444988,1.547917093387072
S2_d25_p4_v2.5,S2-底部放量反转,4,477,206,271,43.18658280922432,0.40272414135538376,5.958406203517443,-3.8204142527604232,1.5596230694648423
S2_d25_p5_v1.3,S2-底部放量反转,4,843,389,454,46.144721233689204,0.8466238098393858,6.377512744461319,-3.8923977663014275,1.638453500224171
S2_d25_p5_v1.5,S2-底部放量反转,4,758,354,404,46.701846965699204,0.777414652493614,6.137953224597325,-3.919690928013103,1.5659278594469852
S2_d25_p5_v1.8,S2-底部放量反转,4,659,303,356,45.97875569044006,0.6796487134703045,6.110167306135954,-3.9423937965793945,1.5498622464953706
S2_d25_p5_v2.0,S2-底部放量反转,4,589,264,325,44.821731748726656,0.5690340993434552,6.013684661284244,-3.853697434048447,1.5604973572008358
S2_d25_p5_v2.5,S2-底部放量反转,4,445,198,247,44.49438202247191,0.5039806037018157,6.020761548736855,-3.918378210536797,1.5365442602111763
S1_a10_v1.2_p0,S1-箱体突破,4,137,52,85,37.95620437956204,0.6104193961586414,7.11986746809759,-3.3718311890275383,2.1115729314286975
S1_a10_v1.2_p1,S1-箱体突破,4,137,52,85,37.95620437956204,0.6104193961586414,7.11986746809759,-3.3718311890275383,2.1115729314286975
S1_a10_v1.2_p2,S1-箱体突破,4,136,51,85,37.5,0.574345774623906,7.151307380709648,-3.3718311890275383,2.1208972157269055
S1_a10_v1.5_p0,S1-箱体突破,4,131,48,83,36.6412213740458,0.42859583166922116,6.933379118938055,-3.333206551329622,2.08009285118329
S1_a10_v1.5_p1,S1-箱体突破,4,131,48,83,36.6412213740458,0.42859583166922116,6.933379118938055,-3.333206551329622,2.08009285118329
S1_a10_v1.5_p2,S1-箱体突破,4,130,47,83,36.15384615384615,0.38945863095219474,6.963526931577532,-3.333206551329622,2.089137538986226
S1_a10_v2.0_p0,S1-箱体突破,4,115,43,72,37.391304347826086,0.5802501435338555,7.0121274546273265,-3.2610099172580775,2.150293201353789
S1_a10_v2.0_p1,S1-箱体突破,4,115,43,72,37.391304347826086,0.5802501435338555,7.0121274546273265,-3.2610099172580775,2.150293201353789
S1_a10_v2.0_p2,S1-箱体突破,4,114,42,72,36.84210526315789,0.5369503033465854,7.04773925295458,-3.2610099172580775,2.1612136828091773
S1_a15_v1.2_p0,S1-箱体突破,4,424,176,248,41.509433962264154,0.7172091881904991,7.409587217164947,-4.032220380759112,1.83759480323097
S1_a15_v1.2_p1,S1-箱体突破,4,417,172,245,41.247002398081534,0.6804080250651026,7.445420386896439,-4.068906775894043,1.82983312151714
S1_a15_v1.2_p2,S1-箱体突破,4,407,167,240,41.03194103194103,0.7166131365480811,7.576483378133908,-4.056713239888728,1.8676408535945035
S1_a15_v1.5_p0,S1-箱体突破,4,394,163,231,41.370558375634516,0.5878162688703662,7.144793693641671,-4.038968667223673,1.7689648725482428
S1_a15_v1.5_p1,S1-箱体突破,4,387,159,228,41.08527131782946,0.5458218620007763,7.176895147099052,-4.078479244712497,1.7596988280382853
S1_a15_v1.5_p2,S1-箱体突破,4,378,155,223,41.00529100529101,0.5840490659753768,7.273502143305776,-4.065570785980732,1.7890482114803958
S1_a15_v2.0_p0,S1-箱体突破,4,323,133,190,41.17647058823529,0.4654283249665174,6.977850945168121,-4.093267509174605,1.7047141261908836
S1_a15_v2.0_p1,S1-箱体突破,4,318,130,188,40.88050314465409,0.42933449494507775,7.020652457296533,-4.128491755617099,1.7005368722716836
S1_a15_v2.0_p2,S1-箱体突破,4,310,126,184,40.64516129032258,0.4670445304995983,7.13453431168409,-4.098736515311522,1.7406667359640788
S1_a20_v1.2_p0,S1-箱体突破,4,819,351,468,42.857142857142854,0.6431245730527428,7.159091192097738,-4.243850391231003,1.68693298116504
S1_a20_v1.2_p1,S1-箱体突破,4,795,340,455,42.76729559748428,0.6123930625657472,7.160772643407274,-4.280901569271877,1.6727253657984067
S1_a20_v1.2_p2,S1-箱体突破,4,769,324,445,42.132639791937585,0.6045507184829716,7.33248513368167,-4.29399029393136,1.7076156748757851
S1_a20_v1.5_p0,S1-箱体突破,4,752,325,427,43.21808510638298,0.6563822354713391,7.063268612599931,-4.220053531664003,1.6737391029764555
S1_a20_v1.5_p1,S1-箱体突破,4,728,314,414,43.13186813186813,0.6232594786868403,7.0617324504049215,-4.260026784886772,1.6576732511301842
S1_a20_v1.5_p2,S1-箱体突破,4,703,299,404,42.53200568990042,0.616480802957506,7.224256054190645,-4.273927118128403,1.690308668004199
S1_a20_v2.0_p0,S1-箱体突破,4,602,256,346,42.524916943521596,0.512428069233704,7.047716907852404,-4.322930146622903,1.630310152792573
S1_a20_v2.0_p1,S1-箱体突破,4,580,246,334,42.41379310344828,0.4744426325124761,7.049361407148028,-4.36816221347658,1.6138048594897547
S1_a20_v2.0_p2,S1-箱体突破,4,557,232,325,41.651705565529625,0.46354775154956057,7.2476715300736485,-4.379272914966092,1.6549942583630386
A_g2-5_p5_v1.3,A-竞价追涨,4,254,108,146,42.51968503937008,0.16916416501867312,8.588958288803198,-6.059176693671247,1.4175124316434418
A_g2-5_p5_v1.5,A-竞价追涨,4,232,95,137,40.94827586206897,0.07947373728453697,8.75916276129902,-5.939288724623314,1.474783120912269
A_g2-5_p5_v2.0,A-竞价追涨,4,184,66,118,35.869565217391305,-0.5769931042417121,8.906665833207217,-5.8814125099334875,1.514375299838974
A_g2-5_p7_v1.3,A-竞价追涨,4,177,75,102,42.3728813559322,0.06808290154339058,9.117397472408005,-6.585824871151181,1.3843971940927595
A_g2-5_p7_v1.5,A-竞价追涨,4,161,66,95,40.993788819875775,-0.012915296817196407,9.307471948602114,-6.488131698897981,1.4345380736002942
A_g2-5_p7_v2.0,A-竞价追涨,4,126,46,80,36.507936507936506,-0.531020482540069,9.763283607799105,-6.450245334485096,1.5136298080944977
A_g3-7_p5_v1.3,A-竞价追涨,4,314,136,178,43.31210191082803,0.3571692473129277,8.977660269207691,-6.229273331213409,1.4412050638752305
A_g3-7_p5_v1.5,A-竞价追涨,4,285,122,163,42.80701754385965,0.1700962644816503,8.60723361926993,-6.144816356893625,1.4007308142925732
A_g3-7_p5_v2.0,A-竞价追涨,4,223,91,132,40.80717488789238,-0.20554238096572963,8.291103719580061,-6.063078707857144,1.36747420231171
A_g3-7_p7_v1.3,A-竞价追涨,4,245,106,139,43.26530612244898,0.5614561251432291,9.768837784646653,-6.460000392175929,1.5122038996279696
A_g3-7_p7_v1.5,A-竞价追涨,4,222,94,128,42.34234234234234,0.2539791195778013,9.258563152111558,-6.358762279314174,1.4560322819789613
A_g3-7_p7_v2.0,A-竞价追涨,4,173,70,103,40.46242774566474,-0.12613556699993492,8.97513848981085,-6.3114674502694,1.4220367229221398
B_r15_d5_pb30,B-龙头回调,4,3070,1284,1786,41.82410423452769,0.7275785228062586,7.008409584616407,-3.7878677724704697,1.8502255109199552
B_r15_d5_pb40,B-龙头回调,4,4299,1802,2497,41.916724819725516,0.6464724804578326,6.716348081328154,-3.733950360058109,1.7987245232750313
B_r15_d5_pb50,B-龙头回调,4,5235,2184,3051,41.71919770773639,0.5612405922688188,6.522927457878671,-3.7063189339494413,1.7599476931489706
B_r15_d8_pb30,B-龙头回调,4,3625,1534,2091,42.317241379310346,0.8169858831268142,7.105321088941494,-3.7962643348166263,1.8716613128797597
B_r15_d8_pb40,B-龙头回调,4,5213,2202,3011,42.24055246499137,0.7341103884544027,6.8359379890768786,-3.728269012598636,1.8335420448408497
B_r15_d8_pb50,B-龙头回调,4,6591,2753,3838,41.769079047185556,0.6175582054998958,6.6100759008248176,-3.6808787969048637,1.795787437060689
B_r20_d5_pb30,B-龙头回调,4,2385,969,1416,40.62893081761006,0.6261138426239113,7.358238844855319,-3.980827631360724,1.8484193555349018
B_r20_d5_pb40,B-龙头回调,4,3323,1363,1960,41.01715317484201,0.5878517181976017,7.0522653757606175,-3.9075543099954624,1.8047773149872886
B_r20_d5_pb50,B-龙头回调,4,4028,1643,2385,40.78947368421053,0.49950768766445053,6.874872647309146,-3.8924103956463294,1.7662250247298454
B_r20_d8_pb30,B-龙头回调,4,2774,1147,1627,41.34823359769286,0.7273389427479161,7.4491682500032415,-4.011406118974198,1.8569967809462666
B_r20_d8_pb40,B-龙头回调,4,3974,1644,2330,41.368897835933566,0.6689010562925352,7.173875260916248,-3.9208747344376693,1.8296619368904994
B_r20_d8_pb50,B-龙头回调,4,5009,2049,2960,40.906368536634055,0.5540783234860447,6.95654456946894,-3.877899155574409,1.793895171169945
B_r25_d5_pb30,B-龙头回调,4,1700,684,1016,40.23529411764706,0.49548686787546403,7.501659000829637,-4.2212668121842265,1.7771108377174634
B_r25_d5_pb40,B-龙头回调,4,2350,959,1391,40.808510638297875,0.5390200379265777,7.321108612762114,-4.136769281460393,1.7697647885689098
B_r25_d5_pb50,B-龙头回调,4,2842,1155,1687,40.64039408866995,0.45121439895013987,7.148842426710839,-4.134298566114243,1.729154852362275
B_r25_d8_pb30,B-龙头回调,4,1950,803,1147,41.179487179487175,0.6380241665737135,7.632898323473432,-4.25899758407186,1.7921818861836305
B_r25_d8_pb40,B-龙头回调,4,2773,1145,1628,41.29102055535521,0.6335465369610918,7.441099353303085,-4.154320769372805,1.7911711122938874
B_r25_d8_pb50,B-龙头回调,4,3493,1425,2068,40.79587746922416,0.5249224655243413,7.250851123195823,-4.109723732339222,1.764315948086539
C_vy1.5_va2_p3,C-追涨突破,4,1257,549,708,43.67541766109785,0.6058184541083099,7.6331280029726205,-4.843324119799185,1.5760101562827282
C_vy1.5_va2_p5,C-追涨突破,4,1093,486,607,44.4647758462946,0.6681792080979606,7.585377840042603,-4.8701379832119125,1.5575283218238425
C_vy1.5_va3_p3,C-追涨突破,4,695,304,391,43.7410071942446,0.5586150834540962,7.684994124151748,-4.982099055604949,1.5425213425867146
C_vy1.5_va3_p5,C-追涨突破,4,600,269,331,44.83333333333333,0.5981347847267198,7.582639512066507,-5.078094132658184,1.4932057803539163
C_vy2.0_va2_p3,C-追涨突破,4,855,373,482,43.62573099415204,0.6695773669607955,7.919073803054917,-4.9405101240415,1.602885856769959
C_vy2.0_va2_p5,C-追涨突破,4,756,337,419,44.576719576719576,0.7548812504264962,7.7608369428624036,-4.879980487881143,1.5903417979099563
C_vy2.0_va3_p3,C-追涨突破,4,524,237,287,45.229007633587784,0.801293121979154,8.045311055532492,-5.18070078133841,1.552938761588548
C_vy2.0_va3_p5,C-追涨突破,4,463,215,248,46.436285097192226,0.8718873751007712,7.827563965158842,-5.158235475151184,1.5174886844283553
D_l2_r1_b5,D-断板反包,4,123,50,73,40.65040650406504,0.036962291483032955,10.294826690091881,-6.988972228112071,1.4730101013540327
D_l2_r1_b8,D-断板反包,4,130,52,78,40.0,-0.06889401561171414,10.070199732962784,-6.828289847994715,1.4747762554221582
D_l2_r2_b5,D-断板反包,4,111,48,63,43.24324324324324,0.4017906460394638,10.640620125963018,-7.399222291045151,1.4380727740590715
D_l2_r2_b8,D-断板反包,4,118,50,68,42.3728813559322,0.26352693074953043,10.39317635311391,-7.184744703341927,1.4465616778672186
D_l3_r1_b5,D-断板反包,4,32,10,22,31.25,-1.895597751148053,7.688056737600799,-6.251804336942988,1.2297340612806367
D_l3_r1_b8,D-断板反包,4,36,12,24,33.33333333333333,-1.589228615607747,7.149134915456549,-5.958410381139896,1.1998392957433148
D_l3_r2_b5,D-断板反包,4,28,10,18,35.714285714285715,-1.5883628111484367,7.688056737600799,-6.7419292271202345,1.1403348327470795
D_l3_r2_b8,D-断板反包,4,32,12,20,37.5,-1.2821019011655443,7.149134915456549,-6.340843991138799,1.127473712560555
N36_cd1_p2_v1.2_d20,N36-连续下跌反弹,4,770,366,404,47.53246753246753,0.7939408576619247,5.60994409879425,-3.56907197960152,1.5718215073433708
N36_cd1_p2_v1.2_d25,N36-连续下跌反弹,4,1361,599,762,44.011756061719325,0.5297359023927322,5.8099237730291575,-3.620962961795217,1.6045244964750174
N36_cd1_p2_v1.5_d20,N36-连续下跌反弹,4,604,289,315,47.847682119205295,0.70357407813234,5.424425084979935,-3.627619385292916,1.4953126303634896
N36_cd1_p2_v1.5_d25,N36-连续下跌反弹,4,1073,477,596,44.45479962721342,0.49572082086823394,5.723274821828492,-3.6880765926519703,1.5518318771446882
N36_cd1_p2_v1.8_d20,N36-连续下跌反弹,4,480,231,249,48.125,0.6187134826713553,5.222847169793238,-3.6525912632128024,1.4299018952367657
N36_cd1_p2_v1.8_d25,N36-连续下跌反弹,4,867,383,484,44.17531718569781,0.4345089849179716,5.703001891598105,-3.7345670135499813,1.5270851670102932
N36_cd1_p2_v2.0_d20,N36-连续下跌反弹,4,414,196,218,47.34299516908212,0.5988578793975573,5.26270684319605,-3.594327427503837,1.4641701262177045
N36_cd1_p2_v2.0_d25,N36-连续下跌反弹,4,750,328,422,43.733333333333334,0.3942960664214805,5.639754793045268,-3.6827429438453505,1.5314006106428095
N36_cd1_p3_v1.2_d20,N36-连续下跌反弹,4,629,305,324,48.48966613672496,0.9637466559197647,5.815670497638364,-3.603650787673363,1.6138274323170905
N36_cd1_p3_v1.2_d25,N36-连续下跌反弹,4,1122,503,619,44.83065953654189,0.6200123323116153,5.945266552379828,-3.7072944087131177,1.6036672292351228
N36_cd1_p3_v1.5_d20,N36-连续下跌反弹,4,511,249,262,48.7279843444227,0.846222676814535,5.589017237392975,-3.6612423826665057,1.5265357092590135
N36_cd1_p3_v1.5_d25,N36-连续下跌反弹,4,916,414,502,45.19650655021834,0.5965989259300037,5.858819800438128,-3.7431609187838615,1.565206499949683
N36_cd1_p3_v1.8_d20,N36-连续下跌反弹,4,422,210,212,49.763033175355446,0.7741600136265611,5.253982058502639,-3.663399559128043,1.4341820960837763
N36_cd1_p3_v1.8_d25,N36-连续下跌反弹,4,763,346,417,45.34731323722149,0.5535089220214496,5.7545965693814765,-3.7620218357401045,1.529655281293542
N36_cd1_p3_v2.0_d20,N36-连续下跌反弹,4,363,176,187,48.484848484848484,0.7124500232786376,5.293200312444611,-3.5988443665246264,1.4708055623856304
N36_cd1_p3_v2.0_d25,N36-连续下跌反弹,4,665,297,368,44.661654135338345,0.4827428075164149,5.674388722179573,-3.707254031219884,1.5306177225498616
N36_cd1_p4_v1.2_d20,N36-连续下跌反弹,4,532,267,265,50.18796992481202,1.1881635403732018,6.094260571919027,-3.75496063858052,1.6229892024175325
N36_cd1_p4_v1.2_d25,N36-连续下跌反弹,4,941,436,505,46.3336875664187,0.7988201986506873,6.159780242887158,-3.829652235581195,1.6084437604168877
N36_cd1_p4_v1.5_d20,N36-连续下跌反弹,4,447,225,222,50.33557046979866,1.0084709056221783,5.741917935731588,-3.7889416248941186,1.51544111896737
N36_cd1_p4_v1.5_d25,N36-连续下跌反弹,4,788,368,420,46.7005076142132,0.7478497388353247,6.031231801071397,-3.8813993061715197,1.5538807850770702
N36_cd1_p4_v1.8_d20,N36-连续下跌反弹,4,374,190,184,50.80213903743316,0.8636182764001419,5.333338584145594,-3.751853780510919,1.4215209057052622
N36_cd1_p4_v1.8_d25,N36-连续下跌反弹,4,668,310,358,46.40718562874252,0.6630992667913443,5.911923771486931,-3.881972231688076,1.5229175838066544
N36_cd1_p4_v2.0_d20,N36-连续下跌反弹,4,328,164,164,50.0,0.79475482898959,5.282739434504515,-3.693229776525329,1.4303847185686431
N36_cd1_p4_v2.0_d25,N36-连续下跌反弹,4,593,269,324,45.362563237774026,0.5279193553340917,5.768280000775732,-3.8228738965912235,1.5088857641679436
N36_cd1_p5_v1.2_d20,N36-连续下跌反弹,4,461,228,233,49.457700650759215,1.085696933337194,6.084848507358895,-3.8061767099115156,1.5986773529231
N36_cd1_p5_v1.2_d25,N36-连续下跌反弹,4,811,381,430,46.9790382244143,0.8392346238224938,6.197688496176982,-3.90860473749625,1.5856524034576744
N36_cd1_p5_v1.5_d20,N36-连续下跌反弹,4,400,200,200,50.0,0.9646425544128294,5.767202862609136,-3.8379177537834805,1.5026905818718328
N36_cd1_p5_v1.5_d25,N36-连续下跌反弹,4,704,334,370,47.44318181818182,0.8260718792698232,6.085232616998037,-3.9213867326253773,1.5518062950460283
N36_cd1_p5_v1.8_d20,N36-连续下跌反弹,4,347,172,175,49.56772334293948,0.7771474785257254,5.469773038513753,-3.8350330718625023,1.4262648942052882
N36_cd1_p5_v1.8_d25,N36-连续下跌反弹,4,610,285,325,46.72131147540984,0.7126198216027186,6.02481334420797,-3.945765267451119,1.5269061730324043
N36_cd1_p5_v2.0_d20,N36-连续下跌反弹,4,309,151,158,48.86731391585761,0.7342463339974115,5.414282813221623,-3.738446756906735,1.448270676376172
N36_cd1_p5_v2.0_d25,N36-连续下跌反弹,4,546,249,297,45.604395604395606,0.5753021308913588,5.862504257220951,-3.8574026820920397,1.519806133914299
N36_cd2_p2_v1.2_d20,N36-连续下跌反弹,4,612,290,322,47.385620915032675,0.6957444773930805,5.425050896352757,-3.5635687570737087,1.5223645918390079
N36_cd2_p2_v1.2_d25,N36-连续下跌反弹,4,1012,452,560,44.66403162055336,0.4842943746459302,5.579509729049883,-3.6282723042658285,1.5377869302946054
N36_cd2_p2_v1.5_d20,N36-连续下跌反弹,4,463,221,242,47.73218142548596,0.543580729330404,5.109340509687765,-3.6259767560372698,1.409093563873703
N36_cd2_p2_v1.5_d25,N36-连续下跌反弹,4,766,343,423,44.778067885117494,0.36371575342475687,5.367106997546232,-3.6934076431087326,1.453158577705425
N36_cd2_p2_v1.8_d20,N36-连续下跌反弹,4,357,173,184,48.4593837535014,0.47026007294939376,4.871098182117176,-3.6674844536050935,1.328185093553415
N36_cd2_p2_v1.8_d25,N36-连续下跌反弹,4,590,264,326,44.74576271186441,0.2666160126114463,5.254582436121254,-3.772718759801407,1.3927840294138043
N36_cd2_p2_v2.0_d20,N36-连续下跌反弹,4,306,144,162,47.05882352941176,0.28975927912778804,4.78836452898801,-3.7090009429701847,1.2910119470483248
N36_cd2_p2_v2.0_d25,N36-连续下跌反弹,4,500,218,282,43.6,0.09117421429896075,5.068792873110664,-3.756772124782427,1.3492415043417685
N36_cd2_p3_v1.2_d20,N36-连续下跌反弹,4,509,243,266,47.74066797642436,0.8470534916860222,5.677847033369811,-3.5660398565439038,1.5921995439704943
N36_cd2_p3_v1.2_d25,N36-连续下跌反弹,4,847,382,465,45.10035419126328,0.5547697052560152,5.71290752239662,-3.6826682434487363,1.5512957303606065
N36_cd2_p3_v1.5_d20,N36-连续下跌反弹,4,404,193,211,47.77227722772277,0.6325755817050667,5.289041923353218,-3.6266566644470326,1.4583795524960879
N36_cd2_p3_v1.5_d25,N36-连续下跌反弹,4,670,302,368,45.07462686567164,0.4323393071276072,5.505819689662464,-3.7312233981048037,1.4756070870639986
N36_cd2_p3_v1.8_d20,N36-连续下跌反弹,4,326,160,166,49.079754601226995,0.6160379031092258,5.026877763596727,-3.63537401061366,1.3827677011830146
N36_cd2_p3_v1.8_d25,N36-连续下跌反弹,4,538,243,295,45.16728624535316,0.3648464889022238,5.380858946856622,-3.766987501887332,1.4284249534039362
N36_cd2_p3_v2.0_d20,N36-连续下跌反弹,4,280,132,148,47.14285714285714,0.3831049889672365,4.957417625030215,-3.696687362115958,1.3410432474853982
N36_cd2_p3_v2.0_d25,N36-连续下跌反弹,4,460,202,258,43.913043478260875,0.16751135662951647,5.188097883512286,-3.763335458991877,1.3785903329760762
N36_cd2_p4_v1.2_d20,N36-连续下跌反弹,4,427,210,217,49.18032786885246,1.021557970210131,5.895607137208027,-3.695263804303965,1.5954495942458202
N36_cd2_p4_v1.2_d25,N36-连续下跌反弹,4,710,327,383,46.056338028169016,0.6718628277134031,5.920728803964031,-3.809544937910503,1.554182691230174
N36_cd2_p4_v1.5_d20,N36-连续下跌反弹,4,349,172,177,49.28366762177651,0.7503140249421207,5.372452141960569,-3.741255218714222,1.4360025787834247
N36_cd2_p4_v1.5_d25,N36-连续下跌反弹,4,573,263,310,45.89877835951135,0.5185795324013263,5.669687234060893,-3.8515537757808262,1.4720519468565583
N36_cd2_p4_v1.8_d20,N36-连续下跌反弹,4,286,143,143,50.0,0.6542232886650439,5.016146675936191,-3.7077000986061006,1.3528997876128106
N36_cd2_p4_v1.8_d25,N36-连续下跌反弹,4,470,214,256,45.53191489361702,0.41838520370104854,5.530761547234483,-3.855241895971432,1.4346081767304664
N36_cd2_p4_v2.0_d20,N36-连续下跌反弹,4,251,122,129,48.60557768924303,0.4168600628585168,4.8508088902998345,-3.7764868902255215,1.2844765601741988
N36_cd2_p4_v2.0_d25,N36-连续下跌反弹,4,410,180,230,43.90243902439025,0.1552095776685531,5.269116917337189,-3.846978775115596,1.3696766281687789
N36_cd2_p5_v1.2_d20,N36-连续下跌反弹,4,369,179,190,48.509485094850945,0.8468493336718677,5.6854308957909305,-3.711603822219249,1.5317989656534752
N36_cd2_p5_v1.2_d25,N36-连续下跌反弹,4,611,281,330,45.99018003273322,0.5798972735455695,5.8249155251226785,-3.8863152376458525,1.4988273387341422
N36_cd2_p5_v1.5_d20,N36-连续下跌反弹,4,311,153,158,49.19614147909968,0.6841660705198394,5.25310295098458,-3.7401841998036094,1.4045038079302115
N36_cd2_p5_v1.5_d25,N36-连续下跌反弹,4,511,236,275,46.1839530332681,0.49789921223117495,5.626640457218023,-3.903493274375722,1.4414372106527789
N36_cd2_p5_v1.8_d20,N36-连续下跌反弹,4,268,131,137,48.88059701492538,0.5583221138351786,5.060530934326567,-3.74670967802155,1.3506600108388382
N36_cd2_p5_v1.8_d25,N36-连续下跌反弹,4,433,196,237,45.26558891454965,0.3727819095570923,5.570119485249336,-3.925438195234806,1.4189803044182565
N36_cd2_p5_v2.0_d20,N36-连续下跌反弹,4,237,113,124,47.67932489451477,0.31796216550513284,4.8452101442913165,-3.807675105485503,1.2724851806056392
N36_cd2_p5_v2.0_d25,N36-连续下跌反弹,4,380,165,215,43.42105263157895,0.06946723845032325,5.252672588314053,-3.908341518421839,1.3439645853761126
N36_cd3_p2_v1.2_d20,N36-连续下跌反弹,4,251,120,131,47.808764940239044,0.4758332609718108,4.84872650813613,-3.529870476888634,1.3736273157563523
N36_cd3_p2_v1.2_d25,N36-连续下跌反弹,4,382,174,208,45.54973821989529,0.34966104209564763,5.097413193377391,-3.6220162383035013,1.4073413419496275
N36_cd3_p2_v1.5_d20,N36-连续下跌反弹,4,183,90,93,49.18032786885246,0.4313820494095543,4.640551239907493,-3.642007489781997,1.2741739968759007
N36_cd3_p2_v1.5_d25,N36-连续下跌反弹,4,272,127,145,46.69117647058824,0.2794534392903708,4.885503059783452,-3.7548107110725337,1.3011316510248114
N36_cd3_p2_v1.8_d20,N36-连续下跌反弹,4,132,65,67,49.24242424242424,0.426359019824405,4.565742763256492,-3.589461029773888,1.2719856060240062
N36_cd3_p2_v1.8_d25,N36-连续下跌反弹,4,200,88,112,44.0,-0.04915462483715108,4.785006635587778,-3.847424186599596,1.2436909484152383
N36_cd3_p2_v2.0_d20,N36-连续下跌反弹,4,111,51,60,45.94594594594595,0.12349678379398771,4.542435937619924,-3.632601496958057,1.2504635978991263
N36_cd3_p2_v2.0_d25,N36-连续下跌反弹,4,172,71,101,41.27906976744186,-0.3187259506169907,4.5747780279970565,-3.758713895979342,1.2171125961171585
N36_cd3_p3_v1.2_d20,N36-连续下跌反弹,4,213,101,112,47.417840375586856,0.5181388171040312,4.983673499120691,-3.5088165657859913,1.420328878892056
N36_cd3_p3_v1.2_d25,N36-连续下跌反弹,4,330,149,181,45.151515151515156,0.3324427712142866,5.1841805594158705,-3.6615292201781733,1.4158512052414
N36_cd3_p3_v1.5_d20,N36-连续下跌反弹,4,163,80,83,49.079754601226995,0.37772444163758256,4.576652756727245,-3.669435380135587,1.2472362319017416
N36_cd3_p3_v1.5_d25,N36-连续下跌反弹,4,245,113,132,46.12244897959184,0.15473964703949353,4.764940355818079,-3.791871565778538,1.256619659489905
N36_cd3_p3_v1.8_d20,N36-连续下跌反弹,4,123,61,62,49.59349593495935,0.42502411277801033,4.573803296610622,-3.6568392777669767,1.2507531639190834
N36_cd3_p3_v1.8_d25,N36-连续下跌反弹,4,187,82,105,43.85026737967914,-0.10435498509568983,4.73955372043369,-3.887217021794825,1.219266558532747
N36_cd3_p3_v2.0_d20,N36-连续下跌反弹,4,104,48,56,46.15384615384615,0.07636967050014153,4.523898582514628,-3.7357979683694174,1.2109591098924433
N36_cd3_p3_v2.0_d25,N36-连续下跌反弹,4,161,66,95,40.993788819875775,-0.41160616941352796,4.479185436244536,-3.8094192849233406,1.1758184387767316
N36_cd3_p4_v1.2_d20,N36-连续下跌反弹,4,181,88,93,48.61878453038674,0.5586654137870708,4.960823196124209,-3.6068172189620484,1.3754018834233606
N36_cd3_p4_v1.2_d25,N36-连续下跌反弹,4,285,132,153,46.31578947368421,0.3987283574972741,5.0995757764965255,-3.656904709874626,1.3945060593803005
